date_id,date,year,month,month_name,quarter
705,2023-12-06,2023,12,Dec,4
706,2023-12-07,2023,12,Dec,4
707,2023-12-08,2023,12,Dec,4
708,2023-12-09,2023,12,Dec,4
709,2023-12-10,2023,12,Dec,4
710,2023-12-11,2023,12,Dec,4
711,2023-12-12,2023,12,Dec,4
712,2023-12-13,2023,12,Dec,4
713,2023-12-14,2023,12,Dec,4
714,2023-12-15,2023,12,Dec,4
715,2023-12-16,2023,12,Dec,4
716,2023-12-17,2023,12,Dec,4
717,2023-12-18,2023,12,Dec,4
718,2023-12-19,2023,12,Dec,4
719,2023-12-20,2023,12,Dec,4
720,2023-12-21,2023,12,Dec,4
721,2023-12-22,2023,12,Dec,4
722,2023-12-23,2023,12,Dec,4
723,2023-12-24,2023,12,Dec,4
724,2023-12-25,2023,12,Dec,4
725,2023-12-26,2023,12,Dec,4
726,2023-12-27,2023,12,Dec,4
727,2023-12-28,2023,12,Dec,4
728,2023-12-29,2023,12,Dec,4
729,2023-12-30,2023,12,Dec,4
730,2023-12-31,2023,12,Dec,4
731,2024-01-01,2024,1,Jan,1
732,2024-01-02,2024,1,Jan,1
733,2024-01-03,2024,1,Jan,1
734,2024-01-04,2024,1,Jan,1
735,2024-01-05,2024,1,Jan,1
736,2024-01-06,2024,1,Jan,1
737,2024-01-07,2024,1,Jan,1
738,2024-01-08,2024,1,Jan,1
739,2024-01-09,2024,1,Jan,1
740,2024-01-10,2024,1,Jan,1
741,2024-01-11,2024,1,Jan,1
742,2024-01-12,2024,1,Jan,1
743,2024-01-13,2024,1,Jan,1
744,2024-01-14,2024,1,Jan,1
745,2024-01-15,2024,1,Jan,1
746,2024-01-16,2024,1,Jan,1
747,2024-01-17,2024,1,Jan,1
748,2024-01-18,2024,1,Jan,1
749,2024-01-19,2024,1,Jan,1
750,2024-01-20,2024,1,Jan,1
751,2024-01-21,2024,1,Jan,1
752,2024-01-22,2024,1,Jan,1
753,2024-01-23,2024,1,Jan,1
754,2024-01-24,2024,1,Jan,1
755,2024-01-25,2024,1,Jan,1
756,2024-01-26,2024,1,Jan,1
757,2024-01-27,2024,1,Jan,1
758,2024-01-28,2024,1,Jan,1
759,2024-01-29,2024,1,Jan,1
760,2024-01-30,2024,1,Jan,1
761,2024-01-31,2024,1,Jan,1
762,2024-02-01,2024,2,Feb,1
763,2024-02-02,2024,2,Feb,1
764,2024-02-03,2024,2,Feb,1
765,2024-02-04,2024,2,Feb,1
766,2024-02-05,2024,2,Feb,1
767,2024-02-06,2024,2,Feb,1
768,2024-02-07,2024,2,Feb,1
769,2024-02-08,2024,2,Feb,1
770,2024-02-09,2024,2,Feb,1
771,2024-02-10,2024,2,Feb,1
772,2024-02-11,2024,2,Feb,1
773,2024-02-12,2024,2,Feb,1
774,2024-02-13,2024,2,Feb,1
775,2024-02-14,2024,2,Feb,1
776,2024-02-15,2024,2,Feb,1
777,2024-02-16,2024,2,Feb,1
778,2024-02-17,2024,2,Feb,1
779,2024-02-18,2024,2,Feb,1
780,2024-02-19,2024,2,Feb,1
781,2024-02-20,2024,2,Feb,1
782,2024-02-21,2024,2,Feb,1
783,2024-02-22,2024,2,Feb,1
784,2024-02-23,2024,2,Feb,1
785,2024-02-24,2024,2,Feb,1
786,2024-02-25,2024,2,Feb,1
787,2024-02-26,2024,2,Feb,1
788,2024-02-27,2024,2,Feb,1
789,2024-02-28,2024,2,Feb,1
790,2024-02-29,2024,2,Feb,1
791,2024-03-01,2024,3,Mar,1
792,2024-03-02,2024,3,Mar,1
793,2024-03-03,2024,3,Mar,1
794,2024-03-04,2024,3,Mar,1
795,2024-03-05,2024,3,Mar,1
796,2024-03-06,2024,3,Mar,1
797,2024-03-07,2024,3,Mar,1
798,2024-03-08,2024,3,Mar,1
799,2024-03-09,2024,3,Mar,1
800,2024-03-10,2024,3,Mar,1
801,2024-03-11,2024,3,Mar,1
802,2024-03-12,2024,3,Mar,1
803,2024-03-13,2024,3,Mar,1
804,2024-03-14,2024,3,Mar,1
805,2024-03-15,2024,3,Mar,1
806,2024-03-16,2024,3,Mar,1
807,2024-03-17,2024,3,Mar,1
808,2024-03-18,2024,3,Mar,1
809,2024-03-19,2024,3,Mar,1
810,2024-03-20,2024,3,Mar,1
811,2024-03-21,2024,3,Mar,1
812,2024-03-22,2024,3,Mar,1
813,2024-03-23,2024,3,Mar,1
814,2024-03-24,2024,3,Mar,1
815,2024-03-25,2024,3,Mar,1
816,2024-03-26,2024,3,Mar,1
817,2024-03-27,2024,3,Mar,1
818,2024-03-28,2024,3,Mar,1
819,2024-03-29,2024,3,Mar,1
820,2024-03-30,2024,3,Mar,1
821,2024-03-31,2024,3,Mar,1
822,2024-04-01,2024,4,Apr,2
823,2024-04-02,2024,4,Apr,2
824,2024-04-03,2024,4,Apr,2
825,2024-04-04,2024,4,Apr,2
826,2024-04-05,2024,4,Apr,2
827,2024-04-06,2024,4,Apr,2
828,2024-04-07,2024,4,Apr,2
829,2024-04-08,2024,4,Apr,2
830,2024-04-09,2024,4,Apr,2
831,2024-04-10,2024,4,Apr,2
832,2024-04-11,2024,4,Apr,2
833,2024-04-12,2024,4,Apr,2
834,2024-04-13,2024,4,Apr,2
835,2024-04-14,2024,4,Apr,2
836,2024-04-15,2024,4,Apr,2
837,2024-04-16,2024,4,Apr,2
838,2024-04-17,2024,4,Apr,2
839,2024-04-18,2024,4,Apr,2
840,2024-04-19,2024,4,Apr,2
841,2024-04-20,2024,4,Apr,2
842,2024-04-21,2024,4,Apr,2
843,2024-04-22,2024,4,Apr,2
844,2024-04-23,2024,4,Apr,2
845,2024-04-24,2024,4,Apr,2
846,2024-04-25,2024,4,Apr,2
847,2024-04-26,2024,4,Apr,2
848,2024-04-27,2024,4,Apr,2
849,2024-04-28,2024,4,Apr,2
850,2024-04-29,2024,4,Apr,2
851,2024-04-30,2024,4,Apr,2
852,2024-05-01,2024,5,May,2
853,2024-05-02,2024,5,May,2
854,2024-05-03,2024,5,May,2
855,2024-05-04,2024,5,May,2
856,2024-05-05,2024,5,May,2
857,2024-05-06,2024,5,May,2
858,2024-05-07,2024,5,May,2
859,2024-05-08,2024,5,May,2
860,2024-05-09,2024,5,May,2
861,2024-05-10,2024,5,May,2
862,2024-05-11,2024,5,May,2
863,2024-05-12,2024,5,May,2
864,2024-05-13,2024,5,May,2
865,2024-05-14,2024,5,May,2
866,2024-05-15,2024,5,May,2
867,2024-05-16,2024,5,May,2
868,2024-05-17,2024,5,May,2
869,2024-05-18,2024,5,May,2
870,2024-05-19,2024,5,May,2
871,2024-05-20,2024,5,May,2
872,2024-05-21,2024,5,May,2
873,2024-05-22,2024,5,May,2
874,2024-05-23,2024,5,May,2
875,2024-05-24,2024,5,May,2
876,2024-05-25,2024,5,May,2
877,2024-05-26,2024,5,May,2
878,2024-05-27,2024,5,May,2
879,2024-05-28,2024,5,May,2
880,2024-05-29,2024,5,May,2
881,2024-05-30,2024,5,May,2
882,2024-05-31,2024,5,May,2
883,2024-06-01,2024,6,Jun,2
884,2024-06-02,2024,6,Jun,2
885,2024-06-03,2024,6,Jun,2
886,2024-06-04,2024,6,Jun,2
887,2024-06-05,2024,6,Jun,2
888,2024-06-06,2024,6,Jun,2
889,2024-06-07,2024,6,Jun,2
890,2024-06-08,2024,6,Jun,2
891,2024-06-09,2024,6,Jun,2
892,2024-06-10,2024,6,Jun,2
893,2024-06-11,2024,6,Jun,2
894,2024-06-12,2024,6,Jun,2
895,2024-06-13,2024,6,Jun,2
896,2024-06-14,2024,6,Jun,2
897,2024-06-15,2024,6,Jun,2
898,2024-06-16,2024,6,Jun,2
899,2024-06-17,2024,6,Jun,2
900,2024-06-18,2024,6,Jun,2
901,2024-06-19,2024,6,Jun,2
902,2024-06-20,2024,6,Jun,2
903,2024-06-21,2024,6,Jun,2
904,2024-06-22,2024,6,Jun,2
905,2024-06-23,2024,6,Jun,2
906,2024-06-24,2024,6,Jun,2
907,2024-06-25,2024,6,Jun,2
908,2024-06-26,2024,6,Jun,2
909,2024-06-27,2024,6,Jun,2
910,2024-06-28,2024,6,Jun,2
911,2024-06-29,2024,6,Jun,2
912,2024-06-30,2024,6,Jun,2
913,2024-07-01,2024,7,Jul,3
914,2024-07-02,2024,7,Jul,3
915,2024-07-03,2024,7,Jul,3
916,2024-07-04,2024,7,Jul,3
917,2024-07-05,2024,7,Jul,3
918,2024-07-06,2024,7,Jul,3
919,2024-07-07,2024,7,Jul,3
920,2024-07-08,2024,7,Jul,3
921,2024-07-09,2024,7,Jul,3
922,2024-07-10,2024,7,Jul,3
923,2024-07-11,2024,7,Jul,3
924,2024-07-12,2024,7,Jul,3
925,2024-07-13,2024,7,Jul,3
926,2024-07-14,2024,7,Jul,3
927,2024-07-15,2024,7,Jul,3
928,2024-07-16,2024,7,Jul,3
929,2024-07-17,2024,7,Jul,3
930,2024-07-18,2024,7,Jul,3
931,2024-07-19,2024,7,Jul,3
932,2024-07-20,2024,7,Jul,3
933,2024-07-21,2024,7,Jul,3
934,2024-07-22,2024,7,Jul,3
935,2024-07-23,2024,7,Jul,3
936,2024-07-24,2024,7,Jul,3
937,2024-07-25,2024,7,Jul,3
938,2024-07-26,2024,7,Jul,3
939,2024-07-27,2024,7,Jul,3
940,2024-07-28,2024,7,Jul,3
941,2024-07-29,2024,7,Jul,3
942,2024-07-30,2024,7,Jul,3
943,2024-07-31,2024,7,Jul,3
944,2024-08-01,2024,8,Aug,3
945,2024-08-02,2024,8,Aug,3
946,2024-08-03,2024,8,Aug,3
947,2024-08-04,2024,8,Aug,3
948,2024-08-05,2024,8,Aug,3
949,2024-08-06,2024,8,Aug,3
950,2024-08-07,2024,8,Aug,3
951,2024-08-08,2024,8,Aug,3
952,2024-08-09,2024,8,Aug,3
953,2024-08-10,2024,8,Aug,3
954,2024-08-11,2024,8,Aug,3
955,2024-08-12,2024,8,Aug,3
956,2024-08-13,2024,8,Aug,3
957,2024-08-14,2024,8,Aug,3
958,2024-08-15,2024,8,Aug,3
959,2024-08-16,2024,8,Aug,3
960,2024-08-17,2024,8,Aug,3
961,2024-08-18,2024,8,Aug,3
962,2024-08-19,2024,8,Aug,3
963,2024-08-20,2024,8,Aug,3
964,2024-08-21,2024,8,Aug,3
965,2024-08-22,2024,8,Aug,3
966,2024-08-23,2024,8,Aug,3
967,2024-08-24,2024,8,Aug,3
968,2024-08-25,2024,8,Aug,3
969,2024-08-26,2024,8,Aug,3
970,2024-08-27,2024,8,Aug,3
971,2024-08-28,2024,8,Aug,3
972,2024-08-29,2024,8,Aug,3
973,2024-08-30,2024,8,Aug,3
974,2024-08-31,2024,8,Aug,3
975,2024-09-01,2024,9,Sep,3
976,2024-09-02,2024,9,Sep,3
977,2024-09-03,2024,9,Sep,3
978,2024-09-04,2024,9,Sep,3
979,2024-09-05,2024,9,Sep,3
980,2024-09-06,2024,9,Sep,3
981,2024-09-07,2024,9,Sep,3
982,2024-09-08,2024,9,Sep,3
983,2024-09-09,2024,9,Sep,3
984,2024-09-10,2024,9,Sep,3
985,2024-09-11,2024,9,Sep,3
986,2024-09-12,2024,9,Sep,3
987,2024-09-13,2024,9,Sep,3
988,2024-09-14,2024,9,Sep,3
989,2024-09-15,2024,9,Sep,3
990,2024-09-16,2024,9,Sep,3
991,2024-09-17,2024,9,Sep,3
992,2024-09-18,2024,9,Sep,3
993,2024-09-19,2024,9,Sep,3
994,2024-09-20,2024,9,Sep,3
995,2024-09-21,2024,9,Sep,3
996,2024-09-22,2024,9,Sep,3
997,2024-09-23,2024,9,Sep,3
998,2024-09-24,2024,9,Sep,3
999,2024-09-25,2024,9,Sep,3
1000,2024-09-26,2024,9,Sep,3
1001,2024-09-27,2024,9,Sep,3
1002,2024-09-28,2024,9,Sep,3
1003,2024-09-29,2024,9,Sep,3
1004,2024-09-30,2024,9,Sep,3
1005,2024-10-01,2024,10,Oct,4
1006,2024-10-02,2024,10,Oct,4
1007,2024-10-03,2024,10,Oct,4
1008,2024-10-04,2024,10,Oct,4
1009,2024-10-05,2024,10,Oct,4
1010,2024-10-06,2024,10,Oct,4
1011,2024-10-07,2024,10,Oct,4
1012,2024-10-08,2024,10,Oct,4
1013,2024-10-09,2024,10,Oct,4
1014,2024-10-10,2024,10,Oct,4
1015,2024-10-11,2024,10,Oct,4
1016,2024-10-12,2024,10,Oct,4
1017,2024-10-13,2024,10,Oct,4
1018,2024-10-14,2024,10,Oct,4
1019,2024-10-15,2024,10,Oct,4
1020,2024-10-16,2024,10,Oct,4
1021,2024-10-17,2024,10,Oct,4
1022,2024-10-18,2024,10,Oct,4
1023,2024-10-19,2024,10,Oct,4
1024,2024-10-20,2024,10,Oct,4
1025,2024-10-21,2024,10,Oct,4
1026,2024-10-22,2024,10,Oct,4
1027,2024-10-23,2024,10,Oct,4
1028,2024-10-24,2024,10,Oct,4
1029,2024-10-25,2024,10,Oct,4
1030,2024-10-26,2024,10,Oct,4
1031,2024-10-27,2024,10,Oct,4
1032,2024-10-28,2024,10,Oct,4
1033,2024-10-29,2024,10,Oct,4
1034,2024-10-30,2024,10,Oct,4
1035,2024-10-31,2024,10,Oct,4
1036,2024-11-01,2024,11,Nov,4
1037,2024-11-02,2024,11,Nov,4
1038,2024-11-03,2024,11,Nov,4
1039,2024-11-04,2024,11,Nov,4
1040,2024-11-05,2024,11,Nov,4
1041,2024-11-06,2024,11,Nov,4
1042,2024-11-07,2024,11,Nov,4
1043,2024-11-08,2024,11,Nov,4
1044,2024-11-09,2024,11,Nov,4
1045,2024-11-10,2024,11,Nov,4
1046,2024-11-11,2024,11,Nov,4
1047,2024-11-12,2024,11,Nov,4
1048,2024-11-13,2024,11,Nov,4
1049,2024-11-14,2024,11,Nov,4
1050,2024-11-15,2024,11,Nov,4
1051,2024-11-16,2024,11,Nov,4
1052,2024-11-17,2024,11,Nov,4
1053,2024-11-18,2024,11,Nov,4
1054,2024-11-19,2024,11,Nov,4
1055,2024-11-20,2024,11,Nov,4
1056,2024-11-21,2024,11,Nov,4
1057,2024-11-22,2024,11,Nov,4
1058,2024-11-23,2024,11,Nov,4
1059,2024-11-24,2024,11,Nov,4
1060,2024-11-25,2024,11,Nov,4
1061,2024-11-26,2024,11,Nov,4
1062,2024-11-27,2024,11,Nov,4
1063,2024-11-28,2024,11,Nov,4
1064,2024-11-29,2024,11,Nov,4
1065,2024-11-30,2024,11,Nov,4
1066,2024-12-01,2024,12,Dec,4
1067,2024-12-02,2024,12,Dec,4
1068,2024-12-03,2024,12,Dec,4
1069,2024-12-04,2024,12,Dec,4
1070,2024-12-05,2024,12,Dec,4
1071,2024-12-06,2024,12,Dec,4
1072,2024-12-07,2024,12,Dec,4
1073,2024-12-08,2024,12,Dec,4
1074,2024-12-09,2024,12,Dec,4
1075,2024-12-10,2024,12,Dec,4
1076,2024-12-11,2024,12,Dec,4
1077,2024-12-12,2024,12,Dec,4
1078,2024-12-13,2024,12,Dec,4
1079,2024-12-14,2024,12,Dec,4
1080,2024-12-15,2024,12,Dec,4
1081,2024-12-16,2024,12,Dec,4
1082,2024-12-17,2024,12,Dec,4
1083,2024-12-18,2024,12,Dec,4
1084,2024-12-19,2024,12,Dec,4
1085,2024-12-20,2024,12,Dec,4
1086,2024-12-21,2024,12,Dec,4
1087,2024-12-22,2024,12,Dec,4
1088,2024-12-23,2024,12,Dec,4
1089,2024-12-24,2024,12,Dec,4
1090,2024-12-25,2024,12,Dec,4
1091,2024-12-26,2024,12,Dec,4
1092,2024-12-27,2024,12,Dec,4
1093,2024-12-28,2024,12,Dec,4
1094,2024-12-29,2024,12,Dec,4
1095,2024-12-30,2024,12,Dec,4
1096,2024-12-31,2024,12,Dec,4
